SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:22:33-04:00","V1 Serial",1,"script0_session_20250515_152230_nixos/make_v1_serial_np1.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v1_serial_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","729","227x227x3","0.0527901 0.0920407 0.078752 0.055308 0.0567292"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:22:37-04:00","V2 2.1-broadcast-all",1,"script0_session_20250515_152230_nixos/make_v2_2_1_broadcast_all_np1.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v2_2_1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","702.436","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:22:42-04:00","V2 2.1-broadcast-all",2,"script0_session_20250515_152230_nixos/make_v2_2_1_broadcast_all_np2.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v2_2_1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","744.171","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:22:49-04:00","V2 2.1-broadcast-all",4,"script0_session_20250515_152230_nixos/make_v2_2_1_broadcast_all_np4.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v2_2_1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","3098.51","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:22:55-04:00","V2 2.2-scatter-halo",1,"script0_session_20250515_152230_nixos/make_v2_2_2_scatter_halo_np1.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v2_2_2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","992.116","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:23:01-04:00","V2 2.2-scatter-halo",2,"script0_session_20250515_152230_nixos/make_v2_2_2_scatter_halo_np2.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v2_2_2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","625.263","13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:23:06-04:00","V2 2.2-scatter-halo",4,"script0_session_20250515_152230_nixos/make_v2_2_2_scatter_halo_np4.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v2_2_2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","405.853","13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:23:11-04:00","V3 CUDA Only",1,"script0_session_20250515_152230_nixos/make_v3_cuda_np1.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v3_cuda_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","226.298","13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:23:24-04:00","V4 MPI+CUDA",1,"script0_session_20250515_152230_nixos/make_v4_mpi_cuda_np1.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v4_mpi_cuda_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","183.985","13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:23:37-04:00","V4 MPI+CUDA",2,"script0_session_20250515_152230_nixos/make_v4_mpi_cuda_np2.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v4_mpi_cuda_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","212.298","8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_152230_nixos","nixos","9efd002","2025-05-15T15:23:51-04:00","V4 MPI+CUDA",4,"script0_session_20250515_152230_nixos/make_v4_mpi_cuda_np4.log",true,"Build OK","script0_session_20250515_152230_nixos/run_v4_mpi_cuda_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","290.537","4x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
