SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:13-04:00","V1 Serial",1,"script0_session_20250515_151310_nixos/make_v1_serial_np1.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v1_serial_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","882","227x227x3","0.0964996 0.087564 0.0592583 0.0823897 0.0761381"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:19-04:00","V2 2.1-broadcast-all",1,"script0_session_20250515_151310_nixos/make_v2_2_1_broadcast_all_np1.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v2_2_1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","1031.25","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:25-04:00","V2 2.1-broadcast-all",2,"script0_session_20250515_151310_nixos/make_v2_2_1_broadcast_all_np2.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v2_2_1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","993.52","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:30-04:00","V2 2.1-broadcast-all",4,"script0_session_20250515_151310_nixos/make_v2_2_1_broadcast_all_np4.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v2_2_1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","815.17","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:37-04:00","V2 2.2-scatter-halo",1,"script0_session_20250515_151310_nixos/make_v2_2_2_scatter_halo_np1.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v2_2_2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","996.501","13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:42-04:00","V2 2.2-scatter-halo",2,"script0_session_20250515_151310_nixos/make_v2_2_2_scatter_halo_np2.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v2_2_2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","709.289","13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:46-04:00","V2 2.2-scatter-halo",4,"script0_session_20250515_151310_nixos/make_v2_2_2_scatter_halo_np4.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v2_2_2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","272.096","13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:13:51-04:00","V3 CUDA Only",1,"script0_session_20250515_151310_nixos/make_v3_cuda_np1.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v3_cuda_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","190.469","13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:14:03-04:00","V4 MPI+CUDA",1,"script0_session_20250515_151310_nixos/make_v4_mpi_cuda_np1.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v4_mpi_cuda_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","148.366","13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:14:14-04:00","V4 MPI+CUDA",2,"script0_session_20250515_151310_nixos/make_v4_mpi_cuda_np2.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v4_mpi_cuda_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","159.895","8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"script0_session_20250515_151310_nixos","nixos","9efd002","2025-05-15T15:14:25-04:00","V4 MPI+CUDA",4,"script0_session_20250515_151310_nixos/make_v4_mpi_cuda_np4.log",true,"Build OK","script0_session_20250515_151310_nixos/run_v4_mpi_cuda_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔ OK","195.421","4x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
