SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:03-04:00","V1 Serial",1,"run_20250508_185059_nixos/make_v1.log",true,"Build OK","run_20250508_185059_nixos/run_v1_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",1006,"13x13x256","0.0793535 0.0775437 0.0883702 0.0630568 0.058974"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:07-04:00","V2 2.1-broadcast-all",1,"run_20250508_185059_nixos/make_v2_2.1_broadcast_all_np1.log",true,"Build OK","run_20250508_185059_nixos/run_v2_2.1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",977.352,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:11-04:00","V2 2.1-broadcast-all",2,"run_20250508_185059_nixos/make_v2_2.1_broadcast_all_np2.log",true,"Build OK","run_20250508_185059_nixos/run_v2_2.1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",983.285,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:15-04:00","V2 2.1-broadcast-all",4,"run_20250508_185059_nixos/make_v2_2.1_broadcast_all_np4.log",true,"Build OK","run_20250508_185059_nixos/run_v2_2.1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",1037.71,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:19-04:00","V2 2.2-scatter-halo",1,"run_20250508_185059_nixos/make_v2_2.2_scatter_halo_np1.log",true,"Build OK","run_20250508_185059_nixos/run_v2_2.2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",983.345,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:23-04:00","V2 2.2-scatter-halo",2,"run_20250508_185059_nixos/make_v2_2.2_scatter_halo_np2.log",true,"Build OK","run_20250508_185059_nixos/run_v2_2.2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",614.023,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:27-04:00","V2 2.2-scatter-halo",4,"run_20250508_185059_nixos/make_v2_2.2_scatter_halo_np4.log",true,"Build OK","run_20250508_185059_nixos/run_v2_2.2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",402.71,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:32-04:00","V3 CUDA",1,"run_20250508_185059_nixos/make_v3.log",true,"Build OK","run_20250508_185059_nixos/run_v3_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",194.456,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:41-04:00","V4 MPI+CUDA",1,"run_20250508_185059_nixos/make_v4.log",true,"Build OK","run_20250508_185059_nixos/run_v4_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",182.901,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:42-04:00","V4 MPI+CUDA",2,"run_20250508_185059_nixos/make_v4.log",true,"Build OK","run_20250508_185059_nixos/run_v4_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",208.841,"8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_185059_nixos","nixos","d455c7e","2025-05-08T18:51:44-04:00","V4 MPI+CUDA",4,"run_20250508_185059_nixos/make_v4.log",true,"Build OK","run_20250508_185059_nixos/run_v4_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",262.202,"4x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
