SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:46:42-04:00","V1 Serial",1,"run_20250508_184638_nixos/make_v1.log",true,"Build OK","run_20250508_184638_nixos/run_v1_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",1046,"13x13x256","0.0729634 0.0938152 0.0822479 0.0561106 0.0619293"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:46:46-04:00","V2 2.1-broadcast-all",1,"run_20250508_184638_nixos/make_v2_2.1_broadcast_all_np1.log",true,"Build OK","run_20250508_184638_nixos/run_v2_2.1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",1009.71,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:46:51-04:00","V2 2.1-broadcast-all",2,"run_20250508_184638_nixos/make_v2_2.1_broadcast_all_np2.log",true,"Build OK","run_20250508_184638_nixos/run_v2_2.1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",1010.33,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:46:56-04:00","V2 2.1-broadcast-all",4,"run_20250508_184638_nixos/make_v2_2.1_broadcast_all_np4.log",true,"Build OK","run_20250508_184638_nixos/run_v2_2.1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",1571.15,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:47:01-04:00","V2 2.2-scatter-halo",1,"run_20250508_184638_nixos/make_v2_2.2_scatter_halo_np1.log",true,"Build OK","run_20250508_184638_nixos/run_v2_2.2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",1194.23,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:47:07-04:00","V2 2.2-scatter-halo",2,"run_20250508_184638_nixos/make_v2_2.2_scatter_halo_np2.log",true,"Build OK","run_20250508_184638_nixos/run_v2_2.2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",781.831,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:47:12-04:00","V2 2.2-scatter-halo",4,"run_20250508_184638_nixos/make_v2_2.2_scatter_halo_np4.log",true,"Build OK","run_20250508_184638_nixos/run_v2_2.2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",454.359,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:47:18-04:00","V3 CUDA",1,"run_20250508_184638_nixos/make_v3.log",true,"Build OK","run_20250508_184638_nixos/run_v3_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",227.662,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:47:28-04:00","V4 MPI+CUDA",1,"run_20250508_184638_nixos/make_v4.log",true,"Build OK","run_20250508_184638_nixos/run_v4_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",247.533,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:47:30-04:00","V4 MPI+CUDA",2,"run_20250508_184638_nixos/make_v4.log",true,"Build OK","run_20250508_184638_nixos/run_v4_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",282.749,"8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_184638_nixos","nixos","d455c7e","2025-05-08T18:47:32-04:00","V4 MPI+CUDA",4,"run_20250508_184638_nixos/make_v4.log",true,"Build OK","run_20250508_184638_nixos/run_v4_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",368.749,"4x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
