SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:39:30-04:00","V1 Serial",1,"run_20250508_183926_nixos/make_v1.log",true,"Build OK","run_20250508_183926_nixos/run_v1_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",1050,"13x13x256","0.0700154 0.0899265 0.0610848 0.0673506 0.067508"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:39:34-04:00","V2 2.1-broadcast-all",1,"run_20250508_183926_nixos/make_v2_2.1_broadcast_all_np1.log",true,"Build OK","run_20250508_183926_nixos/run_v2_2.1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",1021.62,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:39:38-04:00","V2 2.1-broadcast-all",2,"run_20250508_183926_nixos/make_v2_2.1_broadcast_all_np2.log",true,"Build OK","run_20250508_183926_nixos/run_v2_2.1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",1030.97,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:39:42-04:00","V2 2.1-broadcast-all",4,"run_20250508_183926_nixos/make_v2_2.1_broadcast_all_np4.log",true,"Build OK","run_20250508_183926_nixos/run_v2_2.1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",1272.76,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:39:48-04:00","V2 2.2-scatter-halo",1,"run_20250508_183926_nixos/make_v2_2.2_scatter_halo_np1.log",true,"Build OK","run_20250508_183926_nixos/run_v2_2.2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",1119.51,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:39:53-04:00","V2 2.2-scatter-halo",2,"run_20250508_183926_nixos/make_v2_2.2_scatter_halo_np2.log",true,"Build OK","run_20250508_183926_nixos/run_v2_2.2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",655.46,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:39:58-04:00","V2 2.2-scatter-halo",4,"run_20250508_183926_nixos/make_v2_2.2_scatter_halo_np4.log",true,"Build OK","run_20250508_183926_nixos/run_v2_2.2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",435.668,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:40:04-04:00","V3 CUDA",1,"run_20250508_183926_nixos/make_v3.log",true,"Build OK","run_20250508_183926_nixos/run_v3_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",230.359,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:40:17-04:00","V4 MPI+CUDA",1,"run_20250508_183926_nixos/make_v4.log",true,"Build OK","run_20250508_183926_nixos/run_v4_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",253.456,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:40:18-04:00","V4 MPI+CUDA",2,"run_20250508_183926_nixos/make_v4.log",true,"Build OK","run_20250508_183926_nixos/run_v4_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",286.801,"8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250508_183926_nixos","nixos","3309732","2025-05-08T18:40:20-04:00","V4 MPI+CUDA",4,"run_20250508_183926_nixos/make_v4.log",true,"Build OK","run_20250508_183926_nixos/run_v4_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",272.23,"4x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
