SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:11-04:00","V1 Serial",1,"run_20250509_115808_DESKTOP-B5PMJB5/make_v1.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v1_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",601,"13x13x256","0.0698515 0.0648222 0.0633754 0.0569216 0.0732958"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:13-04:00","V2 2.1-broadcast-all",1,"run_20250509_115808_DESKTOP-B5PMJB5/make_v2_2.1_broadcast_all_np1.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v2_2.1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",707.913,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:16-04:00","V2 2.1-broadcast-all",2,"run_20250509_115808_DESKTOP-B5PMJB5/make_v2_2.1_broadcast_all_np2.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v2_2.1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",785.972,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:16-04:00","V2 2.1-broadcast-all",4,"run_20250509_115808_DESKTOP-B5PMJB5/make_v2_2.1_broadcast_all_np4.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v2_2.1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",1205.12,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:19-04:00","V2 2.2-scatter-halo",1,"run_20250509_115808_DESKTOP-B5PMJB5/make_v2_2.2_scatter_halo_np1.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v2_2.2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",509.37,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:21-04:00","V2 2.2-scatter-halo",2,"run_20250509_115808_DESKTOP-B5PMJB5/make_v2_2.2_scatter_halo_np2.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v2_2.2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",315.674,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:23-04:00","V2 2.2-scatter-halo",4,"run_20250509_115808_DESKTOP-B5PMJB5/make_v2_2.2_scatter_halo_np4.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v2_2.2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",186.236,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:27-04:00","V3 CUDA",1,"run_20250509_115808_DESKTOP-B5PMJB5/make_v3.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v3_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",610.661,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:33-04:00","V4 MPI+CUDA",1,"run_20250509_115808_DESKTOP-B5PMJB5/make_v4.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v4_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",479.914,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:34-04:00","V4 MPI+CUDA",2,"run_20250509_115808_DESKTOP-B5PMJB5/make_v4.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v4_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",392.562,"8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250509_115808_DESKTOP-B5PMJB5","DESKTOP-B5PMJB5","79eb0ed","2025-05-09T11:58:35-04:00","V4 MPI+CUDA",4,"run_20250509_115808_DESKTOP-B5PMJB5/make_v4.log",true,"Build OK","run_20250509_115808_DESKTOP-B5PMJB5/run_v4_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",439.139,"4x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
