SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:52:59-04:00","V1 Serial",1,"run_20250509_105256_nixos/make_v1.log",true,"Build OK","run_20250509_105256_nixos/run_v1_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",761,"13x13x256","0.073934 0.0460249 0.0541913 0.0480112 0.0627783"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:03-04:00","V2 2.1-broadcast-all",1,"run_20250509_105256_nixos/make_v2_2.1_broadcast_all_np1.log",true,"Build OK","run_20250509_105256_nixos/run_v2_2.1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",736.844,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:06-04:00","V2 2.1-broadcast-all",2,"run_20250509_105256_nixos/make_v2_2.1_broadcast_all_np2.log",true,"Build OK","run_20250509_105256_nixos/run_v2_2.1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",760.878,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:10-04:00","V2 2.1-broadcast-all",4,"run_20250509_105256_nixos/make_v2_2.1_broadcast_all_np4.log",true,"Build OK","run_20250509_105256_nixos/run_v2_2.1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",793.35,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:13-04:00","V2 2.2-scatter-halo",1,"run_20250509_105256_nixos/make_v2_2.2_scatter_halo_np1.log",true,"Build OK","run_20250509_105256_nixos/run_v2_2.2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",710.215,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:17-04:00","V2 2.2-scatter-halo",2,"run_20250509_105256_nixos/make_v2_2.2_scatter_halo_np2.log",true,"Build OK","run_20250509_105256_nixos/run_v2_2.2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",456.966,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:20-04:00","V2 2.2-scatter-halo",4,"run_20250509_105256_nixos/make_v2_2.2_scatter_halo_np4.log",true,"Build OK","run_20250509_105256_nixos/run_v2_2.2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",263.92,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:24-04:00","V3 CUDA",1,"run_20250509_105256_nixos/make_v3.log",true,"Build OK","run_20250509_105256_nixos/run_v3_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",488.216,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:32-04:00","V4 MPI+CUDA",1,"run_20250509_105256_nixos/make_v4.log",true,"Build OK","run_20250509_105256_nixos/run_v4_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",405.534,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:33-04:00","V4 MPI+CUDA",2,"run_20250509_105256_nixos/make_v4.log",true,"Build OK","run_20250509_105256_nixos/run_v4_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",354.286,"8x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250509_105256_nixos","nixos","205bd33","2025-05-09T10:53:35-04:00","V4 MPI+CUDA",4,"run_20250509_105256_nixos/make_v4.log",true,"Build OK","run_20250509_105256_nixos/run_v4_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",400.348,"4x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
