SessionID,MachineID,GitCommit,EntryTimestamp,ProjectVariant,NumProcesses,MakeLogFile,BuildSucceeded,BuildMessage,RunLogFile,RunCommandSucceeded,RunEnvironmentWarning,RunMessage,ParseSucceeded,ParseMessage,OverallStatusSymbol,OverallStatusMessage,ExecutionTime_ms,OutputShape,OutputFirst5Values
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:07-04:00","V1 Serial",1,"run_20250509_114103_nixos/make_v1.log",true,"Build OK","run_20250509_114103_nixos/run_v1_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",766,"13x13x256","0.0698897 0.065949 0.0678995 0.0637923 0.0736611"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:10-04:00","V2 2.1-broadcast-all",1,"run_20250509_114103_nixos/make_v2_2.1_broadcast_all_np1.log",true,"Build OK","run_20250509_114103_nixos/run_v2_2.1_broadcast_all_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",742.947,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:13-04:00","V2 2.1-broadcast-all",2,"run_20250509_114103_nixos/make_v2_2.1_broadcast_all_np2.log",true,"Build OK","run_20250509_114103_nixos/run_v2_2.1_broadcast_all_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",749.409,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:17-04:00","V2 2.1-broadcast-all",4,"run_20250509_114103_nixos/make_v2_2.1_broadcast_all_np4.log",true,"Build OK","run_20250509_114103_nixos/run_v2_2.1_broadcast_all_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",817.458,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:20-04:00","V2 2.2-scatter-halo",1,"run_20250509_114103_nixos/make_v2_2.2_scatter_halo_np1.log",true,"Build OK","run_20250509_114103_nixos/run_v2_2.2_scatter_halo_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",713.614,"13x13x256","44.4152 42.4612 40.6967 40.6967 40.6967"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:24-04:00","V2 2.2-scatter-halo",2,"run_20250509_114103_nixos/make_v2_2.2_scatter_halo_np2.log",true,"Build OK","run_20250509_114103_nixos/run_v2_2.2_scatter_halo_np2.log",true,false,"Run OK",true,"Parse OK","✔","✔",449.563,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:27-04:00","V2 2.2-scatter-halo",4,"run_20250509_114103_nixos/make_v2_2.2_scatter_halo_np4.log",true,"Build OK","run_20250509_114103_nixos/run_v2_2.2_scatter_halo_np4.log",true,false,"Run OK",true,"Parse OK","✔","✔",274.656,"13x13x256","29.2981 28.7552 28.2351 28.2351 28.2351"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:31-04:00","V3 CUDA",1,"run_20250509_114103_nixos/make_v3.log",true,"Build OK","run_20250509_114103_nixos/run_v3_np1.log",true,false,"Run OK",true,"Parse OK","✔","✔",488.427,"13x13x256","29.2932 25.9153 23.3255 23.3255 23.3255"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:38-04:00","V4 MPI+CUDA",1,"run_20250509_114103_nixos/make_v4.log",true,"Build OK","run_20250509_114103_nixos/run_v4_np1.log",false,true,"Env/Config Warning",false,"Parse error (missing shape/sample)","⚠","⚠ (env issue)",,"–","–"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:40-04:00","V4 MPI+CUDA",2,"run_20250509_114103_nixos/make_v4.log",true,"Build OK","run_20250509_114103_nixos/run_v4_np2.log",false,true,"Env/Config Warning",false,"Parse error (missing shape/sample)","⚠","⚠ (env issue)",,"~7x13x256 (split)","–"
"run_20250509_114103_nixos","nixos","2944996","2025-05-09T11:41:41-04:00","V4 MPI+CUDA",4,"run_20250509_114103_nixos/make_v4.log",true,"Build OK","run_20250509_114103_nixos/run_v4_np4.log",false,true,"Env/Config Warning",false,"Parse error (missing shape/sample)","⚠","⚠ (env issue)",,"~4x13x256 (split)","–"
